registry,package,downloads,latest_version,version_count,stable_version_count,first_release,latest_release,github_url,registry_url,doc_site_url,readme_file,has_readme,docs_folder_count,docs_folder_files,error
rubygems,win32-api,1745789.0,1.10.1,65,63,2009-07-25,2021-04-23,https://github.com/cosmo0920/win32-api,https://rubygems.org/gems/win32-api,https://github.com/cosmo0920/win32-api,README.md,Yes,48,vendor/bundle/ruby/2.5.0/gems/rake-13.0.1/doc/command_line_usage.rdoc; vendor/bundle/ruby/2.5.0/gems/rake-13.0.1/doc/example/Rakefile1; vendor/bundle/ruby/2.5.0/gems/rake-13.0.1/doc/example/Rakefile2; vendor/bundle/ruby/2.5.0/gems/rake-13.0.1/doc/example/a.c; vendor/bundle/ruby/2.5.0/gems/rake-13.0.1/doc/example/b.c; vendor/bundle/ruby/2.5.0/gems/rake-13.0.1/doc/example/main.c; vendor/bundle/ruby/2.5.0/gems/rake-13.0.1/doc/glossary.rdoc; vendor/bundle/ruby/2.5.0/gems/rake-13.0.1/doc/jamis.rb; vendor/bundle/ruby/2.5.0/gems/rake-13.0.1/doc/proto_rake.rdoc; vendor/bundle/ruby/2.5.0/gems/rake-13.0.1/doc/rake.1; vendor/bundle/ruby/2.5.0/gems/rake-13.0.1/doc/rakefile.rdoc; vendor/bundle/ruby/2.5.0/gems/rake-13.0.1/doc/rational.rdoc; vendor/bundle/ruby/2.5.0/gems/test-unit-3.3.4/doc/text/getting-started.md; vendor/bundle/ruby/2.5.0/gems/test-unit-3.3.4/doc/text/how-to.md; vendor/bundle/ruby/2.5.0/gems/test-unit-3.3.4/doc/text/news.md; vendor/bundle/ruby/2.5.0/gems/test-unit-3.3.5/doc/text/getting-started.md; vendor/bundle/ruby/2.5.0/gems/test-unit-3.3.5/doc/text/how-to.md; vendor/bundle/ruby/2.5.0/gems/test-unit-3.3.5/doc/text/news.md; vendor/bundle/ruby/2.7.0/gems/rake-13.0.1/doc/command_line_usage.rdoc; vendor/bundle/ruby/2.7.0/gems/rake-13.0.1/doc/example/Rakefile1; vendor/bundle/ruby/2.7.0/gems/rake-13.0.1/doc/example/Rakefile2; vendor/bundle/ruby/2.7.0/gems/rake-13.0.1/doc/example/a.c; vendor/bundle/ruby/2.7.0/gems/rake-13.0.1/doc/example/b.c; vendor/bundle/ruby/2.7.0/gems/rake-13.0.1/doc/example/main.c; vendor/bundle/ruby/2.7.0/gems/rake-13.0.1/doc/glossary.rdoc; vendor/bundle/ruby/2.7.0/gems/rake-13.0.1/doc/jamis.rb; vendor/bundle/ruby/2.7.0/gems/rake-13.0.1/doc/proto_rake.rdoc; vendor/bundle/ruby/2.7.0/gems/rake-13.0.1/doc/rake.1; vendor/bundle/ruby/2.7.0/gems/rake-13.0.1/doc/rakefile.rdoc; vendor/bundle/ruby/2.7.0/gems/rake-13.0.1/doc/rational.rdoc; vendor/bundle/ruby/2.7.0/gems/test-unit-3.3.5/doc/text/getting-started.md; vendor/bundle/ruby/2.7.0/gems/test-unit-3.3.5/doc/text/how-to.md; vendor/bundle/ruby/2.7.0/gems/test-unit-3.3.5/doc/text/news.md; vendor/bundle/ruby/3.0.0/gems/rake-13.0.3/doc/command_line_usage.rdoc; vendor/bundle/ruby/3.0.0/gems/rake-13.0.3/doc/example/Rakefile1; vendor/bundle/ruby/3.0.0/gems/rake-13.0.3/doc/example/Rakefile2; vendor/bundle/ruby/3.0.0/gems/rake-13.0.3/doc/example/a.c; vendor/bundle/ruby/3.0.0/gems/rake-13.0.3/doc/example/b.c; vendor/bundle/ruby/3.0.0/gems/rake-13.0.3/doc/example/main.c; vendor/bundle/ruby/3.0.0/gems/rake-13.0.3/doc/glossary.rdoc,
rubygems,ruby-readability,1741867.0,0.7.3,21,19,2010-08-30,2025-12-24,https://github.com/iterationlabs/ruby-readability,https://rubygems.org/gems/ruby-readability,https://rubydoc.info/gems/ruby-readability,README.md,Yes,0,,
rubygems,twitty,1729552.0,0.1.5,5,5,2020-05-13,2023-03-15,https://github.com/chatwoot/twitty,https://rubygems.org/gems/twitty,https://github.com/chatwoot/twitty,README.md,Yes,0,,
rubygems,modis,1728119.0,4.3.2,22,22,2014-05-15,2024-09-06,https://github.com/rpush/modis,https://rubygems.org/gems/modis,https://www.rubydoc.info/gems/modis/4.3.2,README.md,Yes,0,,
rubygems,messagebird-rest,1705765.0,5.0.0,18,18,2014-07-10,2025-04-09,https://github.com/messagebird/ruby-rest-api,https://rubygems.org/gems/messagebird-rest,https://www.rubydoc.info/gems/messagebird-rest/5.0.0,README.md,Yes,0,,
rubygems,guess_html_encoding,1704780.0,0.0.11,11,11,2011-09-29,2015-02-02,https://github.com/cantino/guess_html_encoding,https://rubygems.org/gems/guess_html_encoding,https://www.rubydoc.info/gems/guess_html_encoding/0.0.11,README.markdown,Yes,0,,
rubygems,spectrum-rails,1678090.0,1.8.1,11,11,2013-02-14,2021-02-18,https://github.com/cskevint/spectrum-rails,https://rubygems.org/gems/spectrum-rails,https://github.com/cskevint/spectrum-rails,README.md,Yes,0,,
rubygems,appbundler,1617361.0,0.13.4,26,25,2014-03-18,2021-06-30,https://github.com/chef/appbundler,https://rubygems.org/gems/appbundler,https://www.rubydoc.info/gems/appbundler/0.13.4,,No,0,,
rubygems,tokenizers,1585570.0,0.7.0,166,166,2022-03-19,2026-04-27,https://github.com/ankane/tokenizers-ruby,https://rubygems.org/gems/tokenizers,https://www.rubydoc.info/gems/tokenizers/0.7.0,README.md,Yes,0,,
rubygems,store_attribute,1573067.0,2.2.0,28,28,2016-06-22,2026-07-18,https://github.com/palkan/store_attribute,https://rubygems.org/gems/store_attribute,https://rubydoc.info/gems/store_attribute,README.md,Yes,0,,
rubygems,tidewave,1560204.0,0.9.0,17,17,2025-04-29,2026-08-18,https://github.com/tidewave-ai/tidewave_rails,https://rubygems.org/gems/tidewave,https://tidewave.ai/,README.md,Yes,0,,
rubygems,win32-service,1525466.0,2.4.0,30,30,2009-07-25,2026-07-31,https://github.com/djberg96/win32-service,https://rubygems.org/gems/win32-service,https://www.rubydoc.info/gems/win32-service/2.4.0,,No,0,,
rubygems,i18n-spec,1521019.0,0.6.0,26,26,2011-12-12,2014-10-27,https://github.com/tigrish/i18n-spec,https://rubygems.org/gems/i18n-spec,https://github.com/tigrish/i18n-spec,README.md,Yes,0,,
rubygems,herb,1520683.0,0.10.3,436,436,2016-06-02,2026-08-01,https://github.com/marcoroth/herb,https://rubygems.org/gems/herb,https://docs.herb-tools.dev,README.md,Yes,0,,
rubygems,jasmine-jquery-rails,1514975.0,2.0.3,7,7,2012-04-15,2014-04-29,https://github.com/travisjeffery/jasmine-jquery-rails,https://rubygems.org/gems/jasmine-jquery-rails,https://github.com/travisjeffery/jasmine-jquery-rails,README.md,Yes,0,,
rubygems,minitest-proveit,1507118.0,1.0.1,2,2,2016-04-26,2026-01-12,https://github.com/seattlerb/minitest-proveit,https://rubygems.org/gems/minitest-proveit,https://github.com/seattlerb/minitest-proveit,README.rdoc,Yes,0,,
rubygems,sass-globbing,1463374.0,1.1.5,9,5,2012-12-20,2016-02-29,https://github.com/chriseppstein/sass-globbing,https://rubygems.org/gems/sass-globbing,https://github.com/chriseppstein/sass-globbing,README.markdown,Yes,116,test/manual/test_with_compass_sprites/Gemfile; test/manual/test_with_compass_sprites/config.rb; test/manual/test_with_compass_sprites/images/flag-sd2fd7d521f.png; test/manual/test_with_compass_sprites/images/flag/ALB.png; test/manual/test_with_compass_sprites/images/flag/ANG.png; test/manual/test_with_compass_sprites/images/flag/ARG.png; test/manual/test_with_compass_sprites/images/flag/ARM.png; test/manual/test_with_compass_sprites/images/flag/AUS.png; test/manual/test_with_compass_sprites/images/flag/AUT.png; test/manual/test_with_compass_sprites/images/flag/AZE.png; test/manual/test_with_compass_sprites/images/flag/BEL.png; test/manual/test_with_compass_sprites/images/flag/BEN.png; test/manual/test_with_compass_sprites/images/flag/BIH.png; test/manual/test_with_compass_sprites/images/flag/BOL.png; test/manual/test_with_compass_sprites/images/flag/BRA.png; test/manual/test_with_compass_sprites/images/flag/BUL.png; test/manual/test_with_compass_sprites/images/flag/CAN.png; test/manual/test_with_compass_sprites/images/flag/CHI.png; test/manual/test_with_compass_sprites/images/flag/CHN.png; test/manual/test_with_compass_sprites/images/flag/CIV.png; test/manual/test_with_compass_sprites/images/flag/COL.png; test/manual/test_with_compass_sprites/images/flag/CRC.png; test/manual/test_with_compass_sprites/images/flag/CRO.png; test/manual/test_with_compass_sprites/images/flag/CUB.png; test/manual/test_with_compass_sprites/images/flag/CZE.png; test/manual/test_with_compass_sprites/images/flag/DEN.png; test/manual/test_with_compass_sprites/images/flag/DOM.png; test/manual/test_with_compass_sprites/images/flag/ECU.png; test/manual/test_with_compass_sprites/images/flag/EGY.png; test/manual/test_with_compass_sprites/images/flag/ESP.png; test/manual/test_with_compass_sprites/images/flag/ETH.png; test/manual/test_with_compass_sprites/images/flag/FIN.png; test/manual/test_with_compass_sprites/images/flag/FRA.png; test/manual/test_with_compass_sprites/images/flag/GAB.png; test/manual/test_with_compass_sprites/images/flag/GBR.png; test/manual/test_with_compass_sprites/images/flag/GEO.png; test/manual/test_with_compass_sprites/images/flag/GER.png; test/manual/test_with_compass_sprites/images/flag/GRE.png; test/manual/test_with_compass_sprites/images/flag/GUA.png; test/manual/test_with_compass_sprites/images/flag/HKG.png,
rubygems,html_truncator,1460482.0,0.4.2,12,12,2011-01-09,2017-11-30,https://github.com/nono/html-truncator,https://rubygems.org/gems/html_truncator,https://github.com/nono/html-truncator,README.md,Yes,0,,
rubygems,mobile-fu,1435090.0,1.4.0,15,15,2011-04-27,2017-08-20,https://github.com/benlangfeld/mobile-fu,https://rubygems.org/gems/mobile-fu,https://www.rubydoc.info/gems/mobile-fu/1.4.0,README.md,Yes,0,,
rubygems,h3,1434819.0,3.7.4,12,12,2018-12-21,2025-04-04,https://github.com/stuartapp/h3_ruby,https://rubygems.org/gems/h3,https://github.com/stuartapp/h3_ruby,README.md,Yes,23,ext/h3/src/docs/README.md; ext/h3/src/docs/api/hierarchy.md; ext/h3/src/docs/api/indexing.md; ext/h3/src/docs/api/inspection.md; ext/h3/src/docs/api/misc.md; ext/h3/src/docs/api/regions.md; ext/h3/src/docs/api/traversal.md; ext/h3/src/docs/api/uniedge.md; ext/h3/src/docs/community/applications.md; ext/h3/src/docs/community/bindings.md; ext/h3/src/docs/community/libraries.md; ext/h3/src/docs/community/tutorials.md; ext/h3/src/docs/core-library/coordsystems.md; ext/h3/src/docs/core-library/filters.md; ext/h3/src/docs/core-library/geoToH3desc.md; ext/h3/src/docs/core-library/h3ToGeoBoundaryDesc.md; ext/h3/src/docs/core-library/h3ToGeoDesc.md; ext/h3/src/docs/core-library/h3indexing.md; ext/h3/src/docs/core-library/overview.md; ext/h3/src/docs/core-library/restable.md; ext/h3/src/docs/core-library/usage.md; ext/h3/src/docs/table-of-contents.json; ext/h3/src/docs/usecases.md,
rubygems,minitest-mock,1432952.0,5.27.0,2,1,2025-12-18,2025-12-18,https://github.com/minitest/minitest-mock,https://rubygems.org/gems/minitest-mock,https://minite.st/,README.rdoc,Yes,0,,
rubygems,liquid-c,1417018.0,4.2.0,9,8,2014-10-06,2024-01-24,https://github.com/shopify/liquid-c,https://rubygems.org/gems/liquid-c,https://www.rubydoc.info/gems/liquid-c/4.2.0,README.md,Yes,0,,
rubygems,azure-blob,1391540.0,0.8.0,19,19,2024-05-21,2026-01-19,https://github.com/testdouble/azure-blob,https://rubygems.org/gems/azure-blob,https://rubydoc.info/gems/azure-blob,README.md,Yes,0,,
rubygems,aws-actionmailbox-ses,1352330.0,0.2.0,3,3,2024-11-16,2026-04-28,https://github.com/aws/aws-actionmailbox-ses-ruby,https://rubygems.org/gems/aws-actionmailbox-ses,https://www.rubydoc.info/gems/aws-actionmailbox-ses/0.2.0,,No,0,,
rubygems,fake_ftp,1351127.0,0.3.0,13,13,2011-03-01,2017-08-01,https://github.com/livinginthepast/fake_ftp,https://rubygems.org/gems/fake_ftp,https://github.com/livinginthepast/fake_ftp,README.md,Yes,0,,
rubygems,after_transaction_commit,1350335.0,2.2.2,10,10,2014-09-26,2021-02-26,https://github.com/instructure/after_transaction_commit,https://rubygems.org/gems/after_transaction_commit,https://github.com/instructure/after_transaction_commit,README.md,Yes,0,,
rubygems,omniauth-cas,1339651.0,3.0.2,22,18,2011-12-19,2025-07-26,https://github.com/dlindahl/omniauth-cas,https://rubygems.org/gems/omniauth-cas,https://dlindahl.github.io/omniauth-cas/,README.md,Yes,0,,
rubygems,sidekiq-bulk,1334694.0,0.2.0,5,5,2015-07-20,2018-11-17,https://github.com/aprescott/sidekiq-bulk,https://rubygems.org/gems/sidekiq-bulk,https://github.com/aprescott/sidekiq-bulk,README.md,Yes,0,,
rubygems,rubocop-discourse,1331719.0,3.20.0,57,57,2019-11-18,2026-09-08,https://github.com/discourse/rubocop-discourse,https://rubygems.org/gems/rubocop-discourse,https://github.com/discourse/rubocop-discourse,README.md,Yes,0,,
rubygems,rubydex,1328589.0,0.4.1,124,79,2025-08-19,2026-09-02,https://github.com/shopify/rubydex,https://rubygems.org/gems/rubydex,https://rubydoc.info/gems/rubydex,README.md,Yes,0,,
rubygems,win32-registry,1324547.0,0.1.2,4,4,2024-10-03,2025-12-10,https://github.com/ruby/win32-registry,https://rubygems.org/gems/win32-registry,https://github.com/ruby/win32-registry,README.md,Yes,1,docs/win32.rb,
rubygems,inst-jobs,1323192.0,3.3.2,119,119,2016-03-23,2025-10-20,https://github.com/instructure/inst-jobs,https://rubygems.org/gems/inst-jobs,https://www.rubydoc.info/gems/inst-jobs/3.3.2,,No,0,,
rubygems,hrr_rb_ssh-ed25519,1300139.0,0.4.2,7,3,2020-01-12,2020-01-20,https://github.com/hirura/hrr_rb_ssh-ed25519,https://rubygems.org/gems/hrr_rb_ssh-ed25519,https://github.com/hirura/hrr_rb_ssh-ed25519,README.md,Yes,0,,
rubygems,chef-licensing,1295870.0,1.4.1,13,13,2023-07-06,2026-03-11,https://github.com/chef/chef-licensing,https://rubygems.org/gems/chef-licensing,https://rubydoc.info/gems/chef-licensing,,No,0,,
rubygems,aroi,1294420.0,1.0.0,8,8,2015-02-27,2021-03-25,https://github.com/instructure/aroi,https://rubygems.org/gems/aroi,https://github.com/instructure/aroi/wiki,,No,0,,
rubygems,saml2,1281532.0,3.3.1,63,63,2015-03-20,2026-01-23,https://github.com/instructure/ruby-saml2,https://rubygems.org/gems/saml2,https://www.rubydoc.info/gems/saml2/3.3.1,,No,0,,
rubygems,redis-scripting,1276521.0,1.0.1,2,2,2013-09-05,2013-09-10,https://github.com/codekitchen/redis-rb-scripting,https://rubygems.org/gems/redis-scripting,https://github.com/codekitchen/redis-rb-scripting,README.md,Yes,0,,
rubygems,xorcist,1276231.0,1.1.3,8,8,2015-07-13,2022-08-02,https://github.com/fny/xorcist,https://rubygems.org/gems/xorcist,https://github.com/fny/xorcist,README.md,Yes,0,,
rubygems,pitchfork,1275390.0,0.18.2,24,24,2022-10-05,2026-01-28,https://github.com/shopify/pitchfork,https://rubygems.org/gems/pitchfork,https://github.com/shopify/pitchfork,README.md,Yes,10,docs/Application_Timeouts.md; docs/CONFIGURATION.md; docs/DESIGN.md; docs/FORK_SAFETY.md; docs/MIGRATING_FROM_UNICORN.md; docs/PHILOSOPHY.md; docs/REFORKING.md; docs/SIGNALS.md; docs/TUNING.md; docs/WHY_MIGRATE.md,
rubygems,meilisearch,1274475.0,0.33.0,51,51,2019-11-20,2025-12-30,https://github.com/meilisearch/meilisearch-ruby,https://rubygems.org/gems/meilisearch,https://rubydoc.info/gems/meilisearch,README.md,Yes,0,,
rubygems,allocation_stats,1268912.0,0.1.5,5,5,2013-11-04,2014-07-24,https://github.com/srawlins/allocation_stats,https://rubygems.org/gems/allocation_stats,https://www.rubydoc.info/gems/allocation_stats/0.1.5,README.markdown,Yes,0,,
rubygems,delegate,1234386.0,0.6.1,8,8,2019-11-06,2025-12-18,https://github.com/ruby/delegate,https://rubygems.org/gems/delegate,https://rubydoc.info/gems/delegate,README.md,Yes,0,,
rubygems,minitest-profile,1231694.0,0.0.2,2,2,2015-02-05,2015-02-05,https://github.com/nmeans/minitest-profile,https://rubygems.org/gems/minitest-profile,https://github.com/nmeans/minitest-profile,README.md,Yes,0,,
rubygems,cypress-rails,1228339.0,0.7.1,26,25,2019-09-15,2024-09-06,https://github.com/testdouble/cypress-rails,https://rubygems.org/gems/cypress-rails,https://www.rubydoc.info/gems/cypress-rails/0.7.1,README.md,Yes,0,,
rubygems,yard-junk,1223609.0,0.1.0,11,11,2017-08-27,2026-03-15,https://github.com/zverok/yard-junk,https://rubygems.org/gems/yard-junk,https://github.com/zverok/yard-junk,README.md,Yes,18,examples/doc/A.html; examples/doc/B/C.html; examples/doc/Bar/Baz.html; examples/doc/Foo.html; examples/doc/_index.html; examples/doc/class_list.html; examples/doc/css/common.css; examples/doc/css/full_list.css; examples/doc/css/style.css; examples/doc/file.README.html; examples/doc/file_list.html; examples/doc/frames.html; examples/doc/index.html; examples/doc/js/app.js; examples/doc/js/full_list.js; examples/doc/js/jquery.js; examples/doc/method_list.html; examples/doc/top-level-namespace.html,
rubygems,blurhash,1223230.0,0.1.8,9,9,2019-04-20,2024-09-26,https://github.com/gargron/blurhash,https://rubygems.org/gems/blurhash,https://github.com/gargron/blurhash,README.md,Yes,0,,
rubygems,sqids,1204432.0,0.2.2,6,6,2023-08-12,2025-04-19,,https://rubygems.org/gems/sqids,https://sqids.org/ruby,README.md,Yes,0,,
rubygems,chef-gyoku,1201242.0,1.5.0,3,3,2025-01-06,2025-04-23,,https://rubygems.org/gems/chef-gyoku,https://www.rubydoc.info/gems/chef-gyoku/1.5.0,README.md,Yes,0,,
rubygems,ffi-icu,1200839.0,0.6.1,32,32,2010-05-10,2026-07-02,https://github.com/erickguan/ffi-icu,https://rubygems.org/gems/ffi-icu,https://rubydoc.info/gems/ffi-icu,README.md,Yes,0,,
rubygems,chef-winrm,1197843.0,2.5.0,6,6,2025-01-07,2026-01-14,https://github.com/winrb/winrm,https://rubygems.org/gems/chef-winrm,https://www.rubydoc.info/gems/chef-winrm/2.5.0,README.md,Yes,0,,
rubygems,rubocop-require_tools,1197079.0,0.2.0,4,4,2018-01-08,2026-05-27,https://github.com/milch/rubocop-require_tools,https://rubygems.org/gems/rubocop-require_tools,https://www.rubydoc.info/gems/rubocop-require_tools/0.2.0,README.md,Yes,0,,
rubygems,uri-idna,1177959.0,0.3.1,6,6,2023-08-05,2025-06-17,https://github.com/skryukov/uri-idna,https://rubygems.org/gems/uri-idna,https://github.com/skryukov/uri-idna/blob/main/README.md,README.md,Yes,0,,
rubygems,once-ler,1177415.0,2.3.0,31,31,2014-06-26,2026-07-01,https://github.com/instructure/once-ler,https://rubygems.org/gems/once-ler,https://www.rubydoc.info/gems/once-ler/2.3.0,README.md,Yes,0,,
rubygems,chef-winrm-fs,1176313.0,1.4.2,5,5,2025-01-09,2025-10-29,https://github.com/winrb/winrm-fs,https://rubygems.org/gems/chef-winrm-fs,https://www.rubydoc.info/gems/chef-winrm-fs/1.4.2,README.md,Yes,0,,
rubygems,queue_classic,1172575.0,4.0.0,53,30,2011-01-31,2022-05-18,https://github.com/ryandotsmith/queue_classic,https://rubygems.org/gems/queue_classic,https://www.rubydoc.info/gems/queue_classic/4.0.0,README.md,Yes,0,,
rubygems,rpush-redis,1157333.0,1.2.0,9,9,2014-06-22,2021-04-29,https://github.com/rpush/rpush-redis,https://rubygems.org/gems/rpush-redis,https://github.com/rpush/rpush-redis,README.md,Yes,0,,
rubygems,ai-agents,1148930.0,0.12.0,21,21,2025-06-27,2026-06-29,https://github.com/chatwoot/ai-agents,https://rubygems.org/gems/ai-agents,https://chatwoot.com/ai-agents,README.md,Yes,27,docs/Gemfile; docs/Gemfile.lock; docs/_config.yml; docs/_sass/color_schemes/ruby.scss; docs/_sass/custom/custom.scss; docs/architecture.md; docs/assets/fonts/InterVariable.woff2; docs/assets/images/ai-agents.png; docs/assets/images/favicon.png; docs/concepts.md; docs/concepts/agent-tool.md; docs/concepts/agents.md; docs/concepts/callbacks.md; docs/concepts/context.md; docs/concepts/handoffs.md; docs/concepts/runner.md; docs/concepts/tools.md; docs/guides.md; docs/guides/agent-as-tool-pattern.md; docs/guides/instrumentation.md; docs/guides/multi-agent-systems.md; docs/guides/provider-params.md; docs/guides/rails-integration.md; docs/guides/request-headers.md; docs/guides/state-persistence.md; docs/guides/structured-output.md; docs/index.md,
rubygems,chef-winrm-elevated,1147438.0,1.2.5,2,2,2025-01-09,2025-02-04,,https://rubygems.org/gems/chef-winrm-elevated,https://www.rubydoc.info/gems/chef-winrm-elevated/1.2.5,README.md,Yes,0,,
rubygems,chrome_remote,1140210.0,0.3.0,3,3,2017-08-14,2019-12-08,https://github.com/cavalle/chrome_remote,https://rubygems.org/gems/chrome_remote,https://github.com/cavalle/chrome_remote,README.md,Yes,0,,
rubygems,imgproxy,1139115.0,3.0.0,14,14,2019-03-26,2023-12-28,https://github.com/imgproxy/imgproxy.rb,https://rubygems.org/gems/imgproxy,https://github.com/imgproxy/imgproxy.rb,README.md,Yes,5,docs/info_options.md; docs/processing_options.md; docs/yard/fix_pictures.rb; docs/yard/github_alerts.rb; docs/yard/relative_markdown_links.rb,
rubygems,rails_multisite,1133916.0,9.0.0,37,33,2013-12-29,2026-08-19,,https://rubygems.org/gems/rails_multisite,,README.md,Yes,0,,
rubygems,json_skooma,1125492.0,0.2.7,9,9,2023-09-26,2026-06-10,https://github.com/skryukov/json_skooma,https://rubygems.org/gems/json_skooma,https://github.com/skryukov/json_skooma/blob/main/README.md,README.md,Yes,0,,
rubygems,skooma,1122608.0,0.4.0,15,15,2023-09-26,2026-06-10,https://github.com/skryukov/skooma,https://rubygems.org/gems/skooma,https://github.com/skryukov/skooma/blob/main/README.md,README.md,Yes,0,,
rubygems,mario-redis-lock,1105864.0,1.2.1,4,4,2014-09-23,2018-01-08,https://github.com/marioizquierdo/mario-redis-lock,https://rubygems.org/gems/mario-redis-lock,https://www.rubydoc.info/gems/mario-redis-lock/1.2.1,README.md,Yes,0,,
rubygems,gepub,1097286.0,2.0.1,74,68,2010-05-05,2025-11-05,https://github.com/skoji/gepub,https://rubygems.org/gems/gepub,https://www.rubydoc.info/gems/gepub/2.0.1,README.md,Yes,0,,
rubygems,mini_sql,1085143.0,1.6.0,30,30,2018-06-15,2024-08-21,https://github.com/discourse/mini_sql,https://rubygems.org/gems/mini_sql,https://rubydoc.info/gems/mini_sql,README.md,Yes,0,,
rubygems,gitlab_query_language,1076351.0,0.35.0,140,140,2025-10-31,2026-09-03,,https://rubygems.org/gems/gitlab_query_language,https://rubydoc.info/gems/gitlab_query_language,README.md,Yes,0,,
rubygems,kindlerb,1060250.0,1.2.0,13,13,2012-01-10,2016-12-16,https://github.com/danchoi/kindlerb,https://rubygems.org/gems/kindlerb,https://github.com/danchoi/kindlerb/blob/master/README.md,README.md,Yes,0,,
rubygems,globby,1056686.0,0.1.2,5,5,2013-01-16,2016-06-15,https://github.com/jenseng/globby,https://rubygems.org/gems/globby,https://github.com/jenseng/globby,README.md,Yes,0,,
