gem,version,downloads,doc_coverage_pct,methods_documented,methods_total,has_readme,readme,readme_bytes,has_changelog,has_license,doc_dir_files,doc_files,link_docs,docs_host,doc_is_autogen,link_home,link_changelog,link_wiki,link_code,link_bugs,github_url
faye,1.4.1,6484138,5.9,11.0,187.0,True,README.md,432.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/faye/1.4.1,rubydoc.info,True,https://faye.jcoglan.com,,,,,
rkelly-remix,0.0.7,6481039,4.9,16.0,327.0,True,README.rdoc,4114.0,1.0,0.0,0.0,3.0,https://www.rubydoc.info/gems/rkelly-remix/0.0.7,rubydoc.info,True,https://github.com/nene/rkelly-remix,,,,,https://github.com/nene/rkelly-remix
jekyll-default-layout,0.2.0,6447857,26.7,4.0,15.0,False,,0.0,0.0,0.0,0.0,0.0,https://www.rubydoc.info/gems/jekyll-default-layout/0.2.0,rubydoc.info,True,https://github.com/benbalter/jekyll-default-layout,,,,,https://github.com/benbalter/jekyll-default-layout
jekyll-readme-index,0.4.0,6402652,41.2,7.0,17.0,False,,0.0,0.0,0.0,0.0,0.0,https://www.rubydoc.info/gems/jekyll-readme-index/0.4.0,rubydoc.info,True,https://github.com/benbalter/jekyll-readme-index,,,,,https://github.com/benbalter/jekyll-readme-index
arel-helpers,2.17.0,6402423,4.8,1.0,21.0,True,README.md,5427.0,0.0,0.0,0.0,1.0,https://www.rubydoc.info/gems/arel-helpers/2.17.0,rubydoc.info,True,https://github.com/camertron/arel-helpers,,,,,https://github.com/camertron/arel-helpers
json-canonicalization,1.0.0,6393581,30.0,3.0,10.0,True,README.md,4136.0,0.0,1.0,0.0,1.0,https://dryruby.github.io/json-canonicalization,dryruby.github.io,False,https://github.com/dryruby/json-canonicalization,,,,https://github.com/dryruby/json-canonicalization/issues,https://github.com/dryruby/json-canonicalization
puppet-strings,5.1.0,6382061,55.2,185.0,335.0,True,README.md,5851.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/puppet-strings/5.1.0,rubydoc.info,True,https://github.com/puppetlabs/puppet-strings,,,,,https://github.com/puppetlabs/puppet-strings
ruby_smb,3.3.22,6376283,37.4,375.0,1004.0,True,README.md,15613.0,0.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/ruby_smb/3.3.22,rubydoc.info,True,https://github.com/rapid7/ruby_smb,,,,,https://github.com/rapid7/ruby_smb
jekyll-theme-hacker,0.2.0,6356899,,0.0,0.0,True,README.md,5672.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/jekyll-theme-hacker/0.2.0,rubydoc.info,True,https://github.com/pages-themes/hacker,,,,,https://github.com/pages-themes/hacker
jekyll-swiss,1.0.0,6322991,,0.0,0.0,True,README.md,5024.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/jekyll-swiss/1.0.0,rubydoc.info,True,http://broccolini.net/swiss,,,,,
csv-safe,3.3.3,6306140,0.0,0.0,7.0,False,,0.0,0.0,0.0,0.0,0.0,,,False,https://github.com/zvory/csv-safe,,,,,https://github.com/zvory/csv-safe
jekyll-theme-primer,0.6.0,6295342,,0.0,0.0,True,README.md,5672.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/jekyll-theme-primer/0.6.0,rubydoc.info,True,https://github.com/pages-themes/jekyll-theme-primer,,,,,https://github.com/pages-themes/jekyll-theme-primer
omniauth-apple,1.4.0,6269594,0.0,0.0,26.0,True,README.md,4990.0,1.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/omniauth-apple/1.4.0,rubydoc.info,True,https://github.com/nhosoya/omniauth-apple,,,,,https://github.com/nhosoya/omniauth-apple
windows_error,0.1.6,6261863,66.7,10.0,15.0,True,README.md,2987.0,0.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/windows_error/0.1.6,rubydoc.info,True,https://github.com/rapid7/windows_error,,,,,https://github.com/rapid7/windows_error
jekyll-theme-cayman,0.2.0,6256638,,0.0,0.0,True,README.md,5672.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/jekyll-theme-cayman/0.2.0,rubydoc.info,True,https://github.com/pages-themes/cayman,,,,,https://github.com/pages-themes/cayman
jekyll-theme-minimal,0.2.0,6254408,,0.0,0.0,True,README.md,5692.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/jekyll-theme-minimal/0.2.0,rubydoc.info,True,https://github.com/pages-themes/minimal,,,,,https://github.com/pages-themes/minimal
rdf,3.3.4,6248600,95.3,922.0,967.0,True,README.md,25945.0,0.0,0.0,0.0,1.0,https://ruby-rdf.github.io/rdf,ruby-rdf.github.io,False,https://github.com/ruby-rdf/rdf,,,,https://github.com/ruby-rdf/rdf/issues,https://github.com/ruby-rdf/rdf
zhexdump,0.3.0,6241468,25.0,1.0,4.0,True,README.md,3332.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/zhexdump/0.3.0,rubydoc.info,True,,,,,,
jekyll-theme-architect,0.2.0,6235858,,0.0,0.0,True,README.md,5732.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/jekyll-theme-architect/0.2.0,rubydoc.info,True,https://github.com/pages-themes/architect,,,,,https://github.com/pages-themes/architect
jekyll-theme-modernist,0.2.0,6230854,,0.0,0.0,True,README.md,5732.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/jekyll-theme-modernist/0.2.0,rubydoc.info,True,https://github.com/pages-themes/modernist,,,,,https://github.com/pages-themes/modernist
jekyll-theme-time-machine,0.2.0,6229180,,0.0,0.0,True,README.md,5792.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/jekyll-theme-time-machine/0.2.0,rubydoc.info,True,https://github.com/pages-themes/time-machine,,,,,https://github.com/pages-themes/time-machine
readline,0.0.4,6228705,,0.0,0.0,True,README.md,440.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/readline/0.0.4,rubydoc.info,True,https://github.com/ruby/readline,,,,,https://github.com/ruby/readline
paypal-sdk-core,0.3.6,6228190,47.9,103.0,215.0,True,README.md,669.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/paypal-sdk-core/0.3.6,rubydoc.info,True,https://developer.paypal.com,,,https://github.com/paypal/sdk-core-ruby,https://github.com/paypal/sdk-core-ruby/issues,https://github.com/paypal/sdk-core-ruby
jekyll-theme-slate,0.2.0,6226989,,0.0,0.0,True,README.md,5652.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/jekyll-theme-slate/0.2.0,rubydoc.info,True,https://github.com/pages-themes/slate,,,,,https://github.com/pages-themes/slate
jekyll-theme-midnight,0.2.0,6225413,,0.0,0.0,True,README.md,5712.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/jekyll-theme-midnight/0.2.0,rubydoc.info,True,https://github.com/pages-themes/midnight,,,,,https://github.com/pages-themes/midnight
jekyll-theme-tactile,0.2.0,6222814,,0.0,0.0,True,README.md,5692.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/jekyll-theme-tactile/0.2.0,rubydoc.info,True,https://github.com/pages-themes/tactile,,,,,https://github.com/pages-themes/tactile
jekyll-theme-merlot,0.2.0,6220768,,0.0,0.0,True,README.md,5672.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/jekyll-theme-merlot/0.2.0,rubydoc.info,True,https://github.com/pages-themes/merlot,,,,,https://github.com/pages-themes/merlot
jekyll-theme-leap-day,0.2.0,6220246,,0.0,0.0,True,README.md,5712.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/jekyll-theme-leap-day/0.2.0,rubydoc.info,True,https://github.com/pages-themes/leap-day,,,,,https://github.com/pages-themes/leap-day
jekyll-theme-dinky,0.2.0,6218623,,0.0,0.0,True,README.md,5652.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/jekyll-theme-dinky/0.2.0,rubydoc.info,True,https://github.com/pages-themes/dinky,,,,,https://github.com/pages-themes/dinky
twitter-text,3.1.0,6125542,35.3,24.0,68.0,True,README.md,5750.0,1.0,1.0,0.0,3.0,,,False,http://twitter.com,,,https://github.com/twitter/twitter-text,https://github.com/twitter/twitter-text/issues,https://github.com/twitter/twitter-text
faraday-encoding,0.0.6,6119682,66.7,4.0,6.0,True,README.md,1840.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/faraday-encoding/0.0.6,rubydoc.info,True,https://github.com/ma2gedev/faraday-encoding,,,,,https://github.com/ma2gedev/faraday-encoding
jekyll-commonmark-ghpages,0.5.1,6101274,0.0,0.0,7.0,True,README.md,1381.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/jekyll-commonmark-ghpages/0.5.1,rubydoc.info,True,https://github.com/github/jekyll-commonmark-ghpages,,,,,https://github.com/github/jekyll-commonmark-ghpages
sprite-factory,1.7.1,6090837,0.0,0.0,76.0,True,README.md,14925.0,0.0,1.0,0.0,4.0,https://www.rubydoc.info/gems/sprite-factory/1.7.1,rubydoc.info,True,https://github.com/jakesgordon/sprite-factory,,,,,https://github.com/jakesgordon/sprite-factory
flag_shih_tzu,1.0.5,6087140,10.0,10.0,100.0,True,README.md,65174.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/flag_shih_tzu/1.0.5,rubydoc.info,True,https://flag-shih-tzu.galtzo.com,https://github.com/galtzo-floss/flag_shih_tzu/blob/v1.0.5/CHANGELOG.md,https://github.com/galtzo-floss/flag_shih_tzu/wiki,https://github.com/galtzo-floss/flag_shih_tzu/tree/v1.0.5,https://github.com/galtzo-floss/flag_shih_tzu/issues,https://github.com/pboling/flag_shih_tzu
ratelimit,1.1.0,6036244,81.8,9.0,11.0,True,README.md,2419.0,1.0,1.0,0.0,3.0,http://rubydoc.info/github/ejfinneran/ratelimit/frames,rubydoc.info,True,https://github.com/ejfinneran/ratelimit,,,,,https://github.com/ejfinneran/ratelimit
nesty,1.0.2,5966052,0.0,0.0,3.0,True,README.md,3675.0,0.0,1.0,0.0,2.0,,,False,https://github.com/skorks/nesty,,,,,https://github.com/skorks/nesty
remote_syslog_logger,1.0.4,5949362,0.0,0.0,4.0,True,README.md,4571.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/remote_syslog_logger/1.0.4,rubydoc.info,True,https://github.com/papertrail/remote_syslog_logger,,,,,https://github.com/papertrail/remote_syslog_logger
servolux,0.13.0,5942778,71.3,107.0,150.0,True,README.md,3422.0,1.0,0.0,0.0,2.0,http://rdoc.info/projects/TwP/servolux,rdoc.info,True,http://rubygems.org/gems/servolux,,http://wiki.github.com/TwP/servolux,http://github.com/TwP/servolux,http://github.com/TwP/servolux/issues,https://github.com/twp/servolux
patron,0.13.4,5930697,80.0,40.0,50.0,True,README.md,5767.0,1.0,1.0,0.0,8.0,https://www.rubydoc.info/gems/patron/0.13.4,rubydoc.info,True,https://github.com/toland/patron,,,,,https://github.com/toland/patron
jruby-jars,10.1.1.0,5911905,0.0,0.0,2.0,True,README.txt,55176.0,0.0,0.0,0.0,1.0,https://www.rubydoc.info/gems/jruby-jars/10.1.1.0,rubydoc.info,True,https://github.com/jruby/jruby/tree/master/maven/jruby-jars,,,,,https://github.com/jruby/jruby
valvat,2.0.1,5890780,2.9,5.0,171.0,False,,0.0,0.0,0.0,0.0,0.0,https://github.com/yolk/valvat/blob/master/README.md,github.com,False,https://github.com/yolk/valvat,https://github.com/yolk/valvat/blob/master/CHANGES.md,,,https://github.com/yolk/valvat/issues,https://github.com/yolk/valvat
activerecord-jdbc-adapter,72.1,5879599,,,,False,,,,,,,https://www.rubydoc.info/gems/activerecord-jdbc-adapter/51.0,rubydoc.info,True,https://github.com/jruby/activerecord-jdbc-adapter,,,,,https://github.com/jruby/activerecord-jdbc-adapter
yabeda-sidekiq,0.12.0,5871643,12.5,1.0,8.0,True,README.md,8065.0,1.0,1.0,0.0,3.0,,,False,https://github.com/yabeda-rb/yabeda-sidekiq,https://github.com/yabeda-rb/yabeda-sidekiq/blob/master/CHANGELOG.md,,,https://github.com/yabeda-rb/yabeda-sidekiq/issues,https://github.com/yabeda-rb/yabeda-sidekiq
manpages,0.7.0,5870732,0.0,0.0,21.0,True,README.md,2841.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/manpages/0.7.0,rubydoc.info,True,https://github.com/bitboxer/manpages,,,,,https://github.com/bitboxer/manpages
rinda,0.2.0,5802710,2.1,2.0,97.0,True,README.md,944.0,0.0,1.0,0.0,2.0,,,False,https://github.com/ruby/rinda,,,,,https://github.com/ruby/rinda
aruba,2.4.1,5781193,51.2,200.0,391.0,True,README.md,3233.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/aruba,rubydoc.info,True,https://github.com/cucumber/aruba,https://www.rubydoc.info/gems/aruba/file/CHANGELOG.md,,,https://github.com/cucumber/aruba/issues,https://github.com/cucumber/aruba
active_record_doctor,2.0.1,5763791,2.6,4.0,156.0,True,README.md,24728.0,0.0,0.0,0.0,2.0,https://www.rubydoc.info/gems/active_record_doctor/2.0.1,rubydoc.info,True,https://github.com/gregnavis/active_record_doctor,,,,,https://github.com/gregnavis/active_record_doctor
dartsass-rails,0.5.1,5747299,0.0,0.0,4.0,True,README.md,6223.0,0.0,0.0,0.0,1.0,,,False,https://github.com/rails/dartsass-rails,,,,,https://github.com/rails/dartsass-rails
jekyll-commonmark,1.4.0,5739208,0.0,0.0,9.0,True,Readme.md,1379.0,1.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/jekyll-commonmark/1.4.0,rubydoc.info,True,https://github.com/jekyll/jekyll-commonmark,,,https://github.com/pathawks/jekyll-commonmark,https://github.com/pathawks/jekyll-commonmark/pulls,https://github.com/pathawks/jekyll-commonmark
hiredis-client,0.30.1,5736360,0.0,0.0,21.0,True,README.md,181.0,0.0,0.0,0.0,4.0,,,False,https://github.com/redis-rb/redis-client,https://github.com/redis-rb/redis-client/blob/master/CHANGELOG.md,,,,https://github.com/redis-rb/redis-client
doorkeeper-i18n,5.2.9,5723418,0.0,0.0,2.0,True,README.md,1343.0,0.0,0.0,0.0,1.0,,,False,https://github.com/doorkeeper-gem/doorkeeper-i18n,,,,https://github.com/doorkeeper-gem/doorkeeper-i18n/issues,https://github.com/doorkeeper-gem/doorkeeper-i18n
repl_type_completor,0.1.16,5631595,0.8,2.0,261.0,True,README.md,2175.0,0.0,1.0,0.0,2.0,,,False,https://github.com/ruby/repl_type_completor,,,,,https://github.com/ruby/repl_type_completor
squasher,0.8.0,5608212,0.0,0.0,55.0,True,README.md,3518.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/squasher/0.8.0,rubydoc.info,True,https://github.com/jalkoby/squasher,,,,,https://github.com/jalkoby/squasher
ahoy_email,4.0.0,5564413,9.0,6.0,67.0,True,README.md,7077.0,1.0,1.0,0.0,4.0,https://www.rubydoc.info/gems/ahoy_email/4.0.0,rubydoc.info,True,https://github.com/ankane/ahoy_email,,,,,https://github.com/ankane/ahoy_email
line-bot-api,2.10.0,5519164,96.2,1456.0,1514.0,True,README.md,12984.0,0.0,1.0,0.0,2.0,https://line.github.io/line-bot-sdk-ruby/,line.github.io,False,https://github.com/line/line-bot-sdk-ruby,https://github.com/line/line-bot-sdk-ruby/releases,,,https://github.com/line/line-bot-sdk-ruby/issues,https://github.com/line/line-bot-sdk-ruby
git_diff,0.4.3,5495986,0.0,0.0,68.0,True,README.md,1593.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/git_diff/0.4.3,rubydoc.info,True,,,,https://github.com/anolson/git_diff,,https://github.com/anolson/git_diff
bluecloth,2.2.0,5434568,100.0,3.0,3.0,True,README.rdoc,3805.0,1.0,1.0,0.0,7.0,http://deveiate.org/code/bluecloth/,deveiate.org,False,http://deveiate.org/projects/BlueCloth,,http://deveiate.org/projects/BlueCloth/wiki,,http://deveiate.org/projects/BlueCloth/query,
mission_control-jobs,1.2.0,5430283,5.8,22.0,377.0,True,README.md,15030.0,0.0,0.0,0.0,1.0,,,False,https://github.com/rails/mission_control-jobs,,,,,https://github.com/rails/mission_control-jobs
open-uri,0.5.0,5402262,20.0,5.0,25.0,True,README.md,1100.0,0.0,1.0,0.0,1.0,,,False,https://github.com/ruby/open-uri,,,,,https://github.com/athlite/open-uri
web-push,3.1.0,5400671,9.4,5.0,53.0,True,README.md,6824.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/web-push/3.1.0,rubydoc.info,True,https://github.com/pushpad/web-push,,,,,https://github.com/pushpad/web-push
vernier,1.11.0,5381539,2.9,6.0,210.0,True,README.md,8236.0,0.0,1.0,0.0,3.0,,,False,https://github.com/jhawthorn/vernier,,,,,https://github.com/jhawthorn/vernier
mqtt,0.7.0,5331363,62.0,124.0,200.0,True,README.md,6582.0,1.0,1.0,0.0,3.0,http://rubydoc.info/gems/mqtt/frames,rubydoc.info,True,https://github.com/njh/ruby-mqtt,,,http://github.com/njh/ruby-mqtt,http://github.com/njh/ruby-mqtt/issues,https://github.com/njh/ruby-mqtt
jruby-rack,2.0.0,5311090,0.0,0.0,1.0,True,README.md,19636.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/jruby-rack/1.2.7,rubydoc.info,True,http://jruby.org,,,https://github.com/jruby/jruby-rack,https://github.com/jruby/jruby-rack/issues,https://github.com/jruby/jruby-rack
fakeweb,1.3.0,5306233,18.8,9.0,48.0,True,README.rdoc,7148.0,1.0,1.0,0.0,7.0,http://fakeweb.rubyforge.org,fakeweb.rubyforge.org,False,http://github.com/chrisk/fakeweb,,,,http://github.com/chrisk/fakeweb/issues,https://github.com/chrisk/fakeweb
brotli,0.8.0,5297438,0.0,0.0,26.0,True,README.md,6544.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/brotli/0.8.0,rubydoc.info,True,https://github.com/miyucy/brotli,,,,,https://github.com/miyucy/brotli
rubocop-packaging,0.6.0,5226479,84.6,22.0,26.0,True,README.md,2385.0,0.0,1.0,0.0,1.0,,,False,https://github.com/utkarsh2102/rubocop-packaging,,,,,https://github.com/utkarsh2102/rubocop-packaging
nakayoshi_fork,0.0.4,5202369,0.0,0.0,1.0,True,README.md,15468.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/nakayoshi_fork/0.0.4,rubydoc.info,True,https://github.com/ko1/nakayoshi_fork,,,,,https://github.com/ko1/nakayoshi_fork
license_scout,2.6.10,5195065,14.7,28.0,191.0,True,README.md,13360.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/license_scout/2.6.10,rubydoc.info,True,https://github.com/chef/license_scout,,,,,https://github.com/chef/license_scout
libhoney,2.4.0,5058732,52.8,47.0,89.0,True,README.md,1198.0,1.0,1.0,0.0,15.0,https://www.rubydoc.info/gems/libhoney/2.4.0,rubydoc.info,True,https://github.com/honeycombio/libhoney-rb,,,,,https://github.com/honeycombio/libhoney-rb
puffing-billy,4.0.4,4998015,20.3,26.0,128.0,True,README.md,29348.0,1.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/puffing-billy/4.0.4,rubydoc.info,True,https://github.com/oesmith/puffing-billy,,,,,https://github.com/oesmith/puffing-billy
time_diff,0.3.0,4973624,0.0,0.0,8.0,True,README,2079.0,0.0,1.0,0.0,2.0,,,False,http://github.com/abhidsm/time_diff,,,https://github.com/abhidsm/time_diff,,https://github.com/abhidsm/time_diff
yard-activesupport-concern,0.0.1,4960591,100.0,2.0,2.0,True,README.md,2663.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/yard-activesupport-concern/0.0.1,rubydoc.info,True,https://github.com/digitalcuisine/yard-activesupport-concern,,,,,https://github.com/digitalcuisine/yard-activesupport-concern
metasploit-payloads,2.0.253,4960337,,,,False,,,,,,,https://www.rubydoc.info/gems/metasploit-payloads/2.0.253,rubydoc.info,True,http://www.metasploit.com,,,,,
omniauth-openid,2.0.2,4924838,0.0,0.0,9.0,True,README.md,31772.0,1.0,1.0,0.0,6.0,https://www.rubydoc.info/gems/omniauth-openid/2.0.2,rubydoc.info,True,https://railsbling.com/tags/omniauth-openid/,https://github.com/omniauth/omniauth-openid/blob/v2.0.2/CHANGELOG.md,https://github.com/omniauth/omniauth-openid/wiki,https://github.com/omniauth/omniauth-openid/tree/v2.0.2,https://github.com/omniauth/omniauth-openid/issues,https://github.com/omniauth/omniauth-openid
apple_id,1.6.4,4919686,0.0,0.0,38.0,True,README.md,1894.0,1.0,1.0,0.0,4.0,https://www.rubydoc.info/gems/apple_id/1.6.4,rubydoc.info,True,https://github.com/nov/apple_id,,,,,https://github.com/nov/apple_id
rubytree,2.2.2,4904737,90.0,72.0,80.0,True,README.md,10656.0,1.0,1.0,0.0,4.0,http://rubytree.anupamsg.me/rdoc/index.html,rubytree.anupamsg.me,False,http://rubytree.anupamsg.me,,https://github.com/evolve75/RubyTree/wiki,http://github.com/evolve75/RubyTree,https://github.com/evolve75/RubyTree/issues,https://github.com/evolve75/rubytree
paypalhttp,2.0.1,4902857,0.0,0.0,37.0,False,,0.0,0.0,0.0,0.0,0.0,https://www.rubydoc.info/gems/paypalhttp/2.0.1,rubydoc.info,True,,,,,,
simple-navigation,4.5.0,4897077,44.3,70.0,158.0,True,README.md,1754.0,1.0,1.0,0.0,2.0,http://www.rubydoc.info/github/codeplant/simple-navigation/master/frames,rubydoc.info,True,http://github.com/codeplant/simple-navigation,,http://wiki.github.com/codeplant/simple-navigation/,,http://github.com/codeplant/simple-navigation/issues,https://github.com/codeplant/simple-navigation
que,2.4.1,4894832,9.8,17.0,174.0,True,README.md,14961.0,1.0,1.0,1.0,4.0,https://www.rubydoc.info/gems/que/2.4.1,rubydoc.info,True,https://github.com/que-rb/que,,,,,https://github.com/que-rb/que
json-ld,3.3.2,4887254,80.0,184.0,230.0,True,README.md,26531.0,0.0,0.0,0.0,1.0,https://ruby-rdf.github.io/json-ld,ruby-rdf.github.io,False,https://github.com/ruby-rdf/json-ld,,,,https://github.com/ruby-rdf/json-ld/issues,https://github.com/ruby-rdf/json-ld
model_attribute,3.2.0,4866701,15.8,3.0,19.0,True,README.md,7394.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/model_attribute/3.2.0,rubydoc.info,True,https://github.com/yammer/model_attribute,,,,,https://github.com/yammer/model_attribute
openssl-ccm,1.3.0,4863369,27.3,3.0,11.0,True,README.md,1074.0,0.0,1.0,0.0,1.0,,,False,https://github.com/smalllars/openssl-ccm,,,,,https://github.com/smalllars/openssl-ccm
ims-lti,2.3.7,4809011,2.9,6.0,210.0,True,README.md,1739.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/ims-lti/2.3.7,rubydoc.info,True,http://github.com/instructure/ims-lti,,,,,https://github.com/instructure/ims-lti
combustion,1.5.0,4744854,4.4,3.0,68.0,True,README.md,9145.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/combustion/1.5.0,rubydoc.info,True,https://github.com/pat/combustion,,,http://github.com/pat/combustion,,https://github.com/pat/combustion
tracking_number,3.0.0,4735842,0.0,0.0,69.0,True,README.md,6225.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/tracking_number/3.0.0,rubydoc.info,True,http://github.com/jkeen/tracking_number,,,,,https://github.com/jkeen/tracking_number
