gem,version,released,status,gem_bytes,rb_files,native_files,functions,functions_ruby,functions_native,functions_public,functions_private,functions_protected,functions_module_function,native_languages,lines_code,lines_total,parse_errors,added,removed,net,running_total,drift
devfile,0.5.5,2026-08-26,ok,113810944,2,0,9,9,0,6,3,0,0,,57,85,0,9,0,9,9,0
omniauth-github,2.0.1,2022-09-23,ok,9216,3,0,9,9,0,9,0,0,0,,76,94,0,9,0,9,9,0
diaspora_federation-rails,1.2.0,2026-04-06,ok,23552,10,0,9,9,0,6,3,0,0,,123,245,0,9,0,9,9,0
sentry-inst_jobs,6.0.0,2026-03-06,ok,10752,4,0,9,9,0,9,0,0,0,,104,135,0,9,0,9,9,0
cocoapods-stats,1.1.0,2019-01-24,ok,12288,5,0,9,9,0,6,3,0,0,,117,156,0,9,0,9,9,0
zip-zip,0.3,2014-04-10,ok,5632,2,0,9,11,0,9,0,0,0,,36,45,0,9,0,9,9,0
grids,1.2.1,2013-03-07,ok,9728,3,0,9,9,0,2,7,0,0,,62,79,0,9,0,9,9,0
opentelemetry-instrumentation-rdkafka,0.10.0,2026-04-15,ok,11776,7,0,8,8,0,3,5,0,0,,146,231,0,8,0,8,8,0
messageformat-wrapper,1.1.0,2024-07-25,ok,47616,2,0,8,8,0,7,1,0,0,,41,54,0,8,0,8,8,0
spring-commands-parallel-rspec,1.1.0,2019-12-07,ok,6656,2,0,8,8,0,8,0,0,0,,40,56,0,8,0,8,8,0
nilify_blanks,1.4.0,2020-04-19,ok,13824,5,0,8,8,0,7,1,0,0,,121,163,0,8,0,8,8,0
turbolinks,5.2.1,2019-09-18,ok,6656,4,0,8,8,0,5,3,0,0,,98,132,0,8,0,8,8,0
concord,0.1.6,2020-09-10,ok,5120,1,0,8,9,0,2,6,0,0,,54,123,0,8,0,8,8,0
swearjar,1.4.0,2020-07-03,ok,30720,2,0,8,8,0,6,2,0,0,,79,100,0,8,0,8,8,0
opentelemetry-instrumentation-dalli,0.30.0,2026-04-15,ok,12800,7,0,8,8,0,3,5,0,0,,158,252,0,8,0,8,8,0
cocoapods-search,1.0.1,2021-08-13,ok,15872,5,0,8,8,0,8,0,0,0,,105,126,0,8,0,8,8,0
require_all,3.0.0,2019-10-22,ok,13824,1,0,8,8,0,6,2,0,0,,133,253,0,8,0,8,8,0
jekyll-gist,1.5.0,2017-12-03,ok,12288,3,0,8,8,0,1,7,0,0,,110,147,0,8,0,8,8,0
debug_inspector,1.2.0,2023-12-12,ok,9216,3,1,8,2,6,8,0,0,0,c,38,49,0,8,0,8,8,0
liferaft,0.0.6,2016-10-25,ok,7680,3,0,8,8,0,8,0,0,0,,34,44,0,8,0,8,8,0
guardrail,3.1.1,2026-04-28,ok,6144,4,0,8,8,0,8,0,0,0,,50,72,0,8,0,8,8,0
bundler-unload,1.0.2,2013-09-22,ok,5632,2,0,8,8,0,8,0,0,0,,46,53,0,8,0,8,8,0
testrail_client,0.0.1,2015-04-23,ok,7168,3,0,8,8,0,7,1,0,0,,66,116,0,8,0,8,8,0
ltsv,0.1.2,2018-11-22,ok,9216,1,0,8,8,0,4,4,0,0,,85,149,0,8,0,8,8,0
carrierwave-bombshelter,0.2.2,2016-05-18,ok,8192,3,0,8,8,0,2,6,0,0,,68,90,0,8,0,8,8,0
ssrf_filter,1.5.0,2026-04-03,ok,7680,3,0,8,8,0,8,0,0,0,,216,286,0,8,0,8,8,0
libyajl2,2.1.0,2021-04-07,ok,129024,3,25,8,8,0,8,0,0,0,c,119,158,0,8,0,8,8,0
opentelemetry-registry,0.6.3,2026-07-15,ok,11264,4,0,8,8,0,6,2,0,0,,78,147,0,8,0,8,8,0
afm,1.0.0,2025-06-12,ok,17408,1,0,8,8,0,8,0,0,0,,89,105,0,8,0,8,8,0
zhexdump,0.3.0,2025-07-23,ok,9728,2,0,8,8,0,8,0,0,0,,118,145,0,8,0,8,8,0
rspec-its,2.0.0,2024-11-04,ok,15360,5,0,8,8,0,8,0,0,0,,104,259,0,8,0,8,8,0
jekyll-mentions,1.6.0,2020-03-05,ok,6144,1,0,8,8,0,6,2,0,0,,82,129,0,8,0,8,8,0
polyglot,0.3.5,2014-05-30,ok,8192,2,0,8,8,0,8,0,0,0,,73,87,0,8,0,8,8,0
escape,0.0.4,2009-07-25,ok,9730,2,0,8,8,0,8,0,0,8,,637,880,0,8,0,8,8,0
naturally,2.3.0,2025-06-11,ok,11264,3,0,8,8,0,7,1,0,0,,52,124,0,8,0,8,8,0
katex,0.11.0,2026-05-24,ok,954368,3,0,8,8,0,6,2,0,0,,88,138,0,8,0,8,8,0
standardwebhooks,1.1.0,2026-04-28,ok,6656,4,0,8,8,0,7,1,0,0,,88,130,0,8,0,8,8,0
win32-ipc,0.7.0,2016-06-23,ok,14848,2,0,8,8,0,7,1,0,0,,100,188,0,8,0,8,8,0
time_diff,0.3.0,2012-11-13,ok,8704,1,0,8,8,0,8,0,0,0,,78,90,0,8,0,8,8,0
awrence,5.0.0,2026-06-25,ok,7168,5,0,8,8,0,4,4,0,0,,68,97,0,8,0,8,8,0
simpleidn,0.3.0,2026-09-01,ok,44544,3,0,8,8,0,8,0,0,8,,6859,6989,0,8,0,8,8,0
judoscale-rails,1.13.3,2026-06-03,ok,5632,4,0,8,8,0,8,0,0,0,,62,90,0,8,0,8,8,0
omniauth-twitter,1.5.0,2026-07-06,ok,12288,3,0,8,9,0,7,1,0,0,,91,112,0,8,0,8,8,0
fluent-plugin-rewrite-tag-filter,2.4.0,2020-12-21,ok,15360,1,0,8,8,0,8,0,0,0,,145,174,0,8,0,8,8,0
capybara-validate_html5,2.1.0,2025-05-06,ok,7168,2,0,8,11,0,7,1,0,0,,82,119,0,8,0,8,8,0
argon2-kdf,1.0.0,2026-04-04,ok,182784,3,0,7,7,0,5,2,0,0,,81,103,0,7,0,7,7,0
rack3-brotli,1.0.1,2024-02-28,ok,6144,3,0,7,7,0,7,0,0,0,,83,129,0,7,0,7,7,0
tdiff,0.4.0,2024-01-25,ok,10752,4,0,7,7,0,5,0,2,0,,129,288,0,7,0,7,7,0
aroi,1.0.0,2021-03-25,ok,5632,3,0,7,7,0,7,0,0,0,,42,57,0,7,0,7,7,0
prawn-rails,1.6.0,2024-12-20,ok,9728,6,0,7,7,0,7,0,0,0,,103,148,0,7,0,7,7,0
base58,0.2.3,2018-05-16,ok,15872,1,0,7,7,0,7,0,0,0,,57,84,0,7,0,7,7,0
redis-actionpack,5.5.0,2024-11-10,ok,14848,3,0,7,7,0,2,5,0,0,,51,71,0,7,0,7,7,0
atlassian-jwt,0.2.1,2021-08-13,ok,8704,2,0,7,7,0,7,0,0,0,,70,83,0,7,0,7,7,0
rack-ssl,1.4.1,2014-03-23,ok,6144,1,0,7,7,0,3,4,0,0,,71,90,0,7,0,7,7,0
protobug_sigstore_protos,0.2.0,2026-06-19,ok,21504,8,0,7,7,0,7,0,0,0,,1174,2203,0,7,0,7,7,0
observer,0.1.2,2023-11-07,ok,9728,1,0,7,7,0,7,0,0,0,,43,230,0,7,0,7,7,0
buftok,1.0.1,2026-03-20,ok,10752,1,0,7,7,0,5,2,0,0,,45,170,0,7,0,7,7,0
jemoji,0.13.0,2022-11-19,ok,5632,1,0,7,7,0,5,2,0,0,,59,96,0,7,0,7,7,0
tty-which,0.5.0,2021-08-11,ok,8192,3,0,7,7,0,7,0,0,0,,67,181,0,7,0,7,7,0
mono_logger,1.1.2,2023-04-06,ok,10752,2,0,7,7,0,4,3,0,0,,53,96,0,7,0,7,7,0
cucumber-ci-environment,15.0.0,2026-08-05,ok,7168,2,0,7,7,0,4,3,0,0,,98,128,0,7,0,7,7,0
colored,1.2,2010-02-10,ok,5632,1,0,7,7,0,7,0,0,0,,66,92,0,7,0,7,7,0
wcag_color_contrast,0.1.0,2017-11-13,ok,7168,2,0,7,7,0,4,3,0,0,,47,68,0,7,0,7,7,0
open_uri_redirections,0.2.1,2014-11-26,ok,9216,3,0,7,7,0,6,1,0,0,,45,81,0,7,0,7,7,0
opentelemetry-instrumentation-rake,0.6.0,2026-04-15,ok,10752,6,0,7,7,0,2,5,0,0,,85,149,0,7,0,7,7,0
abstract_type,0.0.7,2013-10-28,ok,11776,2,0,7,7,0,5,2,0,0,,43,129,0,7,0,7,7,0
rails-controller-testing,1.0.5,2020-06-23,ok,39936,7,0,7,7,0,7,0,0,0,,211,281,0,7,0,7,7,0
gitlab-glfm-markdown,0.0.43,2026-09-06,ok,24064,4,4,7,4,3,7,0,0,0,rust,61,84,0,7,0,7,7,0
faraday-mashify,1.0.3,2026-08-23,ok,7680,3,0,7,7,0,6,1,0,0,,42,90,0,7,0,7,7,0
omniauth-weibo-oauth2,0.5.3,2025-07-12,ok,8704,3,0,7,7,0,6,0,1,0,,94,123,0,7,0,7,7,0
discourse_math_bundle,1.0.1,2026-01-02,ok,7380992,2,0,7,7,0,7,0,0,0,,51,64,0,7,0,7,7,0
event_stream_parser,1.0.0,2023-11-13,ok,8704,2,0,7,7,0,3,4,0,0,,70,229,0,7,0,7,7,0
gitlab_query_language,0.35.0,2026-09-03,ok,14848,3,1,7,4,3,6,1,0,0,rust,38,72,0,7,0,7,7,0
opentelemetry-instrumentation-active_model_serializers,0.25.0,2026-04-15,ok,11264,6,0,7,7,0,2,5,0,0,,90,163,0,7,0,7,7,0
rails-timeago,2.20.0,2022-03-04,ok,24064,3,0,7,7,0,7,0,0,0,,94,184,0,7,0,7,7,0
cld3,3.7.0,2024-11-07,ok,624640,2,63,7,4,3,7,0,0,0,c+cpp,58,154,0,7,0,7,7,0
faraday_middleware-aws-sigv4,1.0.1,2022-10-01,ok,8704,3,0,6,6,0,4,2,0,0,,65,88,0,6,0,6,6,0
faraday-encoding,0.0.6,2024-08-02,ok,8704,2,0,6,6,0,2,4,0,0,,36,54,0,6,0,6,6,0
securerandom,0.4.1,2024-12-16,ok,7168,1,0,6,8,0,4,2,0,0,,41,103,0,6,0,6,6,0
faraday-patron,2.0.2,2025-06-18,ok,7168,3,0,6,6,0,5,1,0,0,,113,150,0,6,0,6,6,0
cssbundling-rails,1.4.3,2025-03-03,ok,11776,10,0,6,6,0,6,0,0,0,,178,227,0,6,0,6,6,0
pronto-haml,0.11.1,2021-11-15,ok,7168,2,0,6,6,0,3,3,0,0,,41,51,0,6,0,6,6,0
date_validator,0.12.0,2021-07-16,ok,12800,4,0,6,6,0,5,1,0,0,,91,157,0,6,0,6,6,0
trailblazer-option,0.1.2,2021-11-07,ok,9728,3,0,6,7,0,6,0,0,0,,41,67,0,6,0,6,6,0
ruby-rc4,0.1.5,2012-02-07,ok,7168,1,0,6,6,0,4,2,0,0,,34,44,0,6,0,6,6,0
strings-ansi,0.2.0,2019-11-12,ok,9728,4,0,6,6,0,6,0,0,0,,44,105,0,6,0,6,6,0
rex-nop,0.1.4,2025-02-13,ok,26112,4,0,6,6,0,6,0,0,0,,348,427,0,6,0,6,6,0
libdatadog,40.0.0.1.0,2026-08-07,ok,21873664,2,0,6,6,0,6,0,0,0,,48,100,0,6,0,6,6,0
base64,0.3.0,2025-05-30,ok,11776,1,0,6,6,0,6,0,0,6,,31,382,0,6,0,6,6,0
opentelemetry-instrumentation-sinatra,0.30.0,2026-04-15,ok,12800,7,0,6,6,0,6,0,0,0,,103,211,0,6,0,6,6,0
fluent-plugin-kinesis-aggregation,0.4.1,2022-02-16,ok,17408,1,0,6,6,0,4,2,0,0,,138,207,0,6,0,6,6,0
rails_autolink,1.1.8,2023-02-15,ok,8704,3,0,6,6,0,1,5,0,0,,103,176,0,6,0,6,6,0
babel-transpiler,0.7.0,2015-04-03,ok,5632,3,0,6,6,0,6,0,0,0,,31,40,0,6,0,6,6,0
devise_lastseenable,0.0.6,2015-07-27,ok,7680,7,0,6,6,0,6,0,0,0,,65,79,1,6,0,6,6,0
jquery-datatables-rails,3.4.0,2016-03-17,ok,465408,4,0,6,6,0,1,5,0,0,,85,99,0,6,0,6,6,0
win32-mutex,0.4.3,2015-11-17,ok,15360,2,0,6,6,0,6,0,0,0,,80,149,0,6,0,6,6,0
google-id-token,1.4.2,2017-09-11,ok,12288,2,0,6,6,0,2,4,0,0,,119,196,0,6,0,6,6,0
haikunator,1.1.1,2021-02-25,ok,8704,2,0,6,6,0,1,5,0,0,,51,61,0,6,0,6,6,0
omniauth-shibboleth-redux,2.0.0,2023-03-20,ok,11776,3,0,6,6,0,6,0,0,0,,110,125,0,6,0,6,6,0
stimulus-rails,1.3.4,2024-08-16,ok,76288,8,0,6,6,0,4,2,0,0,,112,147,0,6,0,6,6,0
rack-freeze,1.3.1,2020-01-10,ok,7680,4,0,6,6,0,6,0,0,0,,44,136,0,6,0,6,6,0
datadog-ruby_core_source,3.5.5,2026-08-18,ok,1011712,2,481,6,6,0,6,0,0,0,c,92,120,0,6,0,6,6,0
opentelemetry-helpers-sql-processor,0.5.0,2026-04-15,ok,13312,6,0,6,6,0,6,0,0,3,,131,296,0,6,0,6,6,0
version_sorter,2.3.0,2021-10-20,ok,6656,1,1,5,0,5,5,0,0,0,c,2,4,0,5,0,5,5,0
hashicorp-checkpoint,0.1.6,2025-04-03,ok,40960,3,0,5,5,0,4,0,1,0,,100,159,0,5,0,5,5,0
rack-host-redirect,1.3.0,2017-04-04,ok,5120,2,0,5,5,0,2,3,0,0,,51,67,0,5,0,5,5,0
rinku,2.0.6,2019-04-23,ok,22016,3,9,5,4,1,5,0,0,0,c,42,57,0,5,0,5,5,0
select2-rails,4.0.13,2020-07-10,ok,96768,4,0,5,5,0,1,4,0,0,,55,68,0,5,0,5,5,0
font-awesome-rails,4.7.0.1,2016-12-13,ok,637952,4,0,5,5,0,5,0,0,0,,59,118,0,5,0,5,5,0
rack-piwik,0.3.0,2014-06-01,ok,8192,1,0,5,5,0,3,2,0,0,,29,39,0,5,0,5,5,0
logstash-output-sqs,6.0.0,2019-01-11,ok,14336,1,0,5,5,0,2,3,0,0,,79,170,0,5,0,5,5,0
yabeda-http_requests,0.3.0,2025-10-20,ok,17920,4,0,5,5,0,2,3,0,0,,99,130,0,5,0,5,5,0
pronto-eslint,0.11.1,2023-01-11,ok,7168,2,0,5,5,0,5,0,0,0,,45,57,0,5,0,5,5,0
descendants_tracker,0.0.4,2014-03-27,ok,11264,2,0,5,5,0,4,1,0,0,,28,75,0,5,0,5,5,0
ruby2_keywords,0.0.5,2021-07-16,ok,10752,1,0,5,5,0,4,1,0,0,,31,58,0,5,0,5,5,0
private_address_check,0.8.0,2026-05-21,ok,10240,3,0,5,5,0,5,0,0,3,,89,110,0,5,0,5,5,0
nokogiri-diff,0.3.0,2024-01-25,ok,10240,5,0,5,5,0,5,0,0,0,,64,148,0,5,0,5,5,0
validate_url,1.0.15,2022-05-13,ok,8704,4,0,5,5,0,3,0,2,0,,72,107,0,5,0,5,5,0
fluent-plugin-ignore-filter,2.0.0,2017-11-04,ok,8192,1,0,5,5,0,4,1,0,0,,58,70,0,5,0,5,5,0
active_record_union,1.4.0,2025-10-01,ok,14848,3,0,5,5,0,2,3,0,0,,62,82,0,5,0,5,5,0
activerecord-explain-analyze,0.1.0,2017-10-27,ok,8192,4,0,5,5,0,4,1,0,0,,69,87,0,5,0,5,5,0
debase-ruby_core_source,4.0.1,2026-06-01,ok,4926464,2,2196,5,5,0,5,0,0,0,c,80,102,0,5,0,5,5,0
lint_roller,1.1.0,2023-07-07,ok,9728,8,0,5,5,0,5,0,0,0,,83,110,0,5,0,5,5,0
simplecov-json,0.2.3,2020-10-26,ok,5632,1,0,5,5,0,4,1,0,0,,47,63,0,5,0,5,5,0
certified,1.0.0,2014-07-19,ok,143360,1,0,5,6,0,5,0,0,0,,16,21,0,5,0,5,5,0
minitest-proveit,1.0.1,2026-01-12,ok,10752,1,0,5,6,0,5,0,0,0,,32,57,0,5,0,5,5,0
nesty,1.0.2,2013-04-12,ok,9216,4,0,5,5,0,4,1,0,0,,33,42,0,5,0,5,5,0
remote_syslog_logger,1.0.4,2018-10-10,ok,10752,2,0,5,5,0,5,0,0,0,,46,59,0,5,0,5,5,0
kindlerb,1.2.0,2016-12-16,ok,11776,2,0,5,5,0,5,0,0,0,,203,267,0,5,0,5,5,0
fiber-annotation,0.2.0,2023-06-05,ok,10240,2,0,5,5,0,5,0,0,0,,35,70,0,5,0,5,5,0
aes_key_wrap,1.1.0,2020-07-11,ok,8704,2,0,5,5,0,3,2,0,0,,73,160,0,5,0,5,5,0
bcp47_spec,0.2.1,2018-09-26,ok,7168,3,0,5,5,0,3,2,0,0,,62,169,0,5,0,5,5,0
omniauth-rails_csrf_protection,2.0.1,2025-12-10,ok,9216,4,0,5,5,0,4,1,0,0,,59,95,0,5,0,5,5,0
mustache-sinatra,2.0.0,2023-03-13,ok,10240,3,0,5,5,0,5,0,0,0,,97,177,0,5,0,5,5,0
omniauth-dropbox2,2.0.6,2026-09-01,ok,7680,5,0,4,4,0,3,1,0,0,,65,95,0,4,0,4,4,0
omniauth-mlh,4.1.1,2026-05-20,ok,11776,3,0,4,4,0,1,3,0,0,,76,123,0,4,0,4,4,0
email_typo,0.2.3,2020-11-09,ok,15360,22,0,4,4,0,4,0,0,0,,216,291,0,4,0,4,4,0
rspec-benchmark,0.6.0,2020-03-09,ok,15872,2,0,4,4,0,4,0,0,0,,20,46,0,4,0,4,4,0
dartsass-rails,0.5.1,2024-07-30,ok,9216,5,0,4,4,0,4,0,0,4,,67,88,0,4,0,4,4,0
sort_alphabetical,1.1.0,2016-11-23,ok,5632,2,0,4,4,0,4,0,0,0,,33,40,0,4,0,4,4,0
paginated_collection,0.3.0,2015-05-27,ok,7168,4,0,4,4,0,4,0,0,0,,28,38,0,4,0,4,4,0
blurhash,0.1.8,2024-09-26,ok,11776,3,2,4,3,1,4,0,0,0,c,44,61,0,4,0,4,4,0
png_quantizator,0.2.1,2015-08-04,ok,131072,2,0,4,4,0,3,1,0,0,,54,70,0,4,0,4,4,0
sixarm_ruby_unaccent,1.2.2,2023-05-23,ok,75264,2,0,4,4,0,4,0,0,0,,4029,17737,0,4,0,4,4,0
faraday-rack,2.1.3,2025-06-18,ok,7168,3,0,4,4,0,2,2,0,0,,63,98,0,4,0,4,4,0
jekyll-coffeescript,2.0.0,2019-09-06,ok,4608,3,0,4,4,0,4,0,0,0,,34,48,0,4,0,4,4,0
after_transaction_commit,2.2.2,2021-02-26,ok,8192,4,0,4,5,0,4,0,0,0,,43,54,0,4,0,4,4,0
spring-commands-rspec,1.0.4,2014-12-13,ok,6144,2,0,4,4,0,4,0,0,0,,24,30,0,4,0,4,4,0
fiber-local,1.1.0,2024-05-02,ok,10752,2,0,4,4,0,4,0,0,0,,36,68,0,4,0,4,4,0
minitest-stub-const,0.6,2016-11-29,ok,6656,2,0,4,4,0,4,0,0,0,,47,101,0,4,0,4,4,0
opentelemetry-instrumentation-anthropic,0.5.0,2026-04-15,ok,10240,6,0,4,4,0,1,3,0,0,,67,129,0,4,0,4,4,0
hashie-forbidden_attributes,0.1.1,2015-03-23,ok,14848,3,0,4,4,0,4,0,0,0,,21,28,0,4,0,4,4,0
rspec-instafail,1.0.0,2016-05-20,ok,6144,5,0,4,6,0,2,2,0,0,,66,82,0,4,0,4,4,0
danger-pr-comment,0.1.0,2025-12-25,ok,7168,3,0,4,4,0,2,2,0,0,,36,52,0,4,0,4,4,0
to_regexp,0.2.1,2013-05-21,ok,9728,2,0,4,4,0,4,0,0,0,,66,93,0,4,0,4,4,0
js_image_paths,0.2.0,2022-07-17,ok,6144,5,0,4,4,0,4,0,0,0,,46,59,0,4,0,4,4,0
jdbc-postgres,42.7.11,2026-06-03,ok,1072640,4,0,4,4,0,3,1,0,0,,56,67,0,4,0,4,4,0
mittens,0.3.4,2026-08-06,ok,362496,3,1,4,0,4,4,0,0,0,c,20,33,0,4,0,4,4,0
activerecord-mysql-index-hint,0.0.4,2016-04-30,ok,8192,2,0,4,4,0,3,1,0,0,,25,32,0,4,0,4,4,0
net-http-digest_auth,1.4.1,2017-02-08,ok,13824,1,0,4,4,0,4,0,0,0,,90,174,0,4,0,4,4,0
climate_control,1.2.0,2022-07-15,ok,10752,3,0,4,4,0,3,1,0,0,,64,81,0,4,0,4,4,0
win32api,0.1.0,2020-12-03,ok,7168,2,0,4,4,0,4,0,0,0,,41,58,0,4,0,4,4,0
unf,0.2.0,2024-08-17,ok,8192,6,0,4,5,0,3,1,0,0,,107,162,0,4,0,4,4,0
hanami-webconsole,3.0.0,2026-07-01,ok,8704,3,0,4,4,0,3,1,0,0,,50,101,0,4,0,4,4,0
aws-sdk-resources,3.271.0,2026-08-25,ok,24064,2,0,4,4,0,4,0,0,0,,585,645,0,4,0,4,4,0
yabeda-activejob,0.6.0,2024-10-29,ok,8704,2,0,4,4,0,4,0,0,0,,101,131,0,4,0,4,4,0
omniauth-oauth,1.2.1,2024-08-27,ok,9728,3,0,4,4,0,4,0,0,0,,72,89,0,4,0,4,4,0
devise-pwned_password,0.2.0,2026-02-21,ok,9216,4,0,4,4,0,3,1,0,0,,82,121,0,4,0,4,4,0
procto,0.0.3,2016-02-29,ok,9728,2,0,4,5,0,3,1,0,0,,26,120,0,4,0,4,4,0
xorcist,1.1.3,2022-08-02,ok,6656,5,1,3,3,0,3,0,0,1,c,45,54,0,3,0,3,3,0
jquery-rails,4.6.1,2025-10-21,ok,523776,5,0,3,3,0,1,2,0,0,,100,179,0,3,0,3,3,0
fluent-plugin-multi-format-parser,1.1.0,2023-11-29,ok,7168,1,0,3,3,0,3,0,0,0,,42,50,0,3,0,3,3,0
bcrypt_pbkdf,1.1.2,2025-12-05,ok,26112,2,12,3,1,2,3,0,0,0,c,14,29,0,3,0,3,3,0
opentelemetry-instrumentation-concurrent_ruby,0.25.0,2026-04-15,ok,11264,6,0,3,3,0,1,2,0,0,,64,129,0,3,0,3,3,0
opentelemetry-helpers-sql,0.4.0,2026-04-15,ok,10752,4,0,3,3,0,3,0,0,0,,36,99,0,3,0,3,3,0
rack-mobile-detect,0.4.0,2012-06-08,ok,11264,2,0,3,3,0,3,0,0,0,,53,198,0,3,0,3,3,0
jdbc-mysql,9.1.0,2024-10-29,ok,2446336,2,0,3,3,0,3,0,0,0,,27,34,0,3,0,3,3,0
rspec_around_all,0.2.0,2014-06-10,ok,6144,1,0,3,3,0,3,0,0,0,,26,35,0,3,0,3,3,0
freezolite,0.7.0,2026-04-29,ok,7680,3,0,3,3,0,3,0,0,0,,40,56,0,3,0,3,3,0
faraday_middleware-multi_json,0.0.6,2014-05-13,ok,7680,2,0,3,3,0,3,0,0,0,,24,32,0,3,0,3,3,0
omniauth-azure-activedirectory-v2,2.4.0,2024-10-22,ok,13824,4,0,3,3,0,3,0,0,0,,99,137,0,3,0,3,3,0
dm-sqlite-adapter,1.2.0,2011-10-13,ok,7680,2,0,3,3,0,3,0,0,0,,27,45,0,3,0,3,3,0
notify,0.5.2,2013-06-13,ok,7168,10,0,3,10,0,3,0,0,0,,107,125,0,3,0,3,3,0
retries,0.0.5,2013-03-19,ok,9728,2,0,3,3,0,3,0,0,0,,41,70,0,3,0,3,3,0
opentelemetry-helpers-mysql,0.6.0,2026-04-15,ok,11264,4,0,3,3,0,3,0,0,3,,68,132,0,3,0,3,3,0
coffee-rails,5.0.0,2019-04-23,ok,7168,6,0,3,3,0,3,0,0,0,,75,91,0,3,0,3,3,0
jdbc-sqlite3,3.46.1.1,2024-10-02,ok,14099968,2,0,3,3,0,3,0,0,0,,27,34,0,3,0,3,3,0
caxlsx_rails,0.7.2,2026-06-18,ok,13824,6,0,3,3,0,3,0,0,0,,73,130,0,3,0,3,3,0
network_interface,0.0.4,2023-08-17,ok,23040,4,2,3,0,3,3,0,0,0,c,111,159,0,3,0,3,3,0
json-ld-preloaded,3.3.2,2025-07-22,ok,140288,40,0,3,3,0,3,0,0,0,,8572,8738,0,3,0,3,3,0
sysexits,1.2.0,2014-08-08,ok,16896,1,0,3,3,0,3,0,0,3,,76,256,0,3,0,3,3,0
validate_email,0.1.6,2012-07-12,ok,4608,3,0,3,3,0,3,0,0,0,,31,41,0,3,0,3,3,0
logstash-output-statsd,3.2.0,2018-06-05,ok,11776,1,0,3,3,0,3,0,0,0,,62,146,0,3,0,3,3,0
kramdown-syntax-coderay,1.0.1,2019-01-31,ok,7680,2,0,3,3,0,3,0,0,0,,121,181,0,3,0,3,3,0
filelock,1.1.1,2016-03-05,ok,9216,4,0,3,4,0,3,0,0,0,,39,44,0,3,0,3,3,0
rqrcode-rails3,0.1.7,2013-11-20,ok,7168,3,0,3,3,0,3,0,0,0,,80,125,0,3,0,3,3,0
opentelemetry-instrumentation-koala,0.24.0,2026-04-15,ok,10752,6,0,3,3,0,1,2,0,0,,61,121,0,3,0,3,3,0
google-cloud-storage_transfer,1.7.1,2026-08-05,ok,14848,3,0,3,3,0,3,0,0,0,,66,207,0,3,0,3,3,0
fog-json,1.4.0,2026-07-01,ok,8704,2,0,3,3,0,3,0,0,0,,38,52,0,3,0,3,3,0
uk_phone_numbers,0.1.1,2013-07-02,ok,6144,2,0,3,3,0,3,0,0,0,,49,59,0,3,0,3,3,0
abbrev,0.1.2,2023-12-16,ok,8704,1,0,2,2,0,2,0,0,0,,36,134,0,2,0,2,2,0
omniauth-alicloud,3.0.0,2023-09-15,ok,8192,3,0,2,2,0,1,0,1,0,,44,61,0,2,0,2,2,0
fast_blank,1.0.1,2021-08-16,ok,8704,1,1,2,0,2,2,0,0,0,c,2,3,0,2,0,2,2,0
unf_ext,0.0.9.1,2023-11-16,ok,399872,3,1,2,0,2,2,0,0,0,cpp,53,68,0,2,0,2,2,0
opentelemetry-instrumentation-action_view,0.13.0,2026-04-28,ok,12288,6,0,2,2,0,0,2,0,0,,79,178,0,2,0,2,2,0
with_env,1.1.0,2015-07-15,ok,7168,2,0,2,2,0,2,0,0,0,,21,26,0,2,0,2,2,0
atomos,1.0.0,2025-02-28,ok,11264,2,0,2,2,0,2,0,0,2,,34,54,0,2,0,2,2,0
cucumber-api-steps,0.14.0,2017-10-25,ok,9728,4,0,2,3,0,2,0,0,0,,199,242,0,2,0,2,2,0
administrate-field-belongs_to_search,0.10.0,2024-11-26,ok,11776,1,0,2,2,0,2,0,0,0,,24,28,0,2,0,2,2,0
spring-commands-rubocop,0.4.0,2022-06-21,ok,6144,2,0,2,2,0,2,0,0,0,,16,20,0,2,0,2,2,0
axe-core-selenium,4.13.0,2026-08-11,ok,11264,1,0,2,2,0,1,1,0,0,,17,31,0,2,0,2,2,0
actionpack-cloudflare,1.1.0,2016-10-28,ok,9728,4,0,2,2,0,1,1,0,0,,31,42,0,2,0,2,2,0
judoscale-sidekiq,1.13.3,2026-06-03,ok,5120,3,0,2,2,0,2,0,0,0,,54,74,0,2,0,2,2,0
grpc-tools,1.83.1,2026-08-31,ok,19286016,2,0,2,2,0,2,0,0,0,,28,65,0,2,0,2,2,0
leaflet-rails,1.9.5,2024-07-15,ok,291840,3,0,2,2,0,1,1,0,0,,129,152,0,2,0,2,2,0
jekyll_test_plugin,0.3.1,2026-03-30,ok,8192,2,0,2,2,0,2,0,0,0,,24,29,0,2,0,2,2,0
oj-introspect,0.9.0,2026-03-13,ok,12800,3,1,2,0,2,2,0,0,0,c,32,45,0,2,0,2,2,0
faraday-cookie_jar,0.0.8,2025-11-12,ok,7680,3,0,2,2,0,2,0,0,0,,39,46,0,2,0,2,2,0
tailwindcss-ruby,4.3.3,2026-07-21,ok,9216,3,0,2,2,0,2,0,0,0,,82,110,0,2,0,2,2,0
numerizer,0.2.0,2014-04-23,ok,8704,1,0,2,2,0,1,1,0,0,,130,169,0,2,0,2,2,0
turbo_dev_assets,0.0.2,2014-04-21,ok,6656,2,0,2,2,0,2,0,0,0,,23,41,0,2,0,2,2,0
